"soil_salinity","soil_pH","water_temperature","water_salinity","soil_nutrient","salt_tolerant_rice","Shrimp_stockiing_density","water_color_management","rice_color","probability_of_rice_faliure","probability_of_shrimp_faliure"
"1","1","2","2","2","2","2","1","4","1","0.346153"
"1","1","2","2","2","2","2","2","4","1","0.426011"
"1","1","2","2","2","2","3","1","1","1","0.346153"
"1","1","2","2","2","2","3","2","1","1","0.426011"
"1","1","2","2","2","2","3","1","2","1","0.346153"
"1","1","2","2","2","2","3","2","2","1","0.426011"
"1","1","2","2","2","2","3","1","3","1","0.346153"
"1","1","2","2","2","2","3","2","3","1","0.426011"
"1","1","2","2","2","2","3","1","4","1","0.346153"
"1","1","2","2","2","2","3","2","4","1","0.426011"
"1","1","2","3","1","1","1","1","1","0.40625","0.228238"
"1","1","2","3","1","1","1","2","1","0.40625","0.221508"
"1","1","2","3","1","1","1","1","2","0.45","0.228238"
"1","1","2","3","1","1","1","2","2","0.45","0.221508"
"1","1","2","3","1","1","1","1","3","0.5","0.228238"
"1","1","2","3","1","1","1","2","3","0.5","0.221508"
"1","1","2","3","1","1","1","1","4","0.5","0.228238"
"1","1","2","3","1","1","1","2","4","0.5","0.221508"
"1","1","2","3","1","1","2","1","1","0.40625","0.405137"
"1","1","2","3","1","1","2","2","1","0.40625","0.399603"
"1","1","2","3","1","1","2","1","2","0.45","0.405137"
"1","1","2","3","1","1","2","2","2","0.45","0.399603"
"1","1","2","3","1","1","2","1","3","0.5","0.405137"
"1","1","2","3","1","1","2","2","3","0.5","0.399603"
"1","1","2","3","1","1","2","1","4","0.5","0.405137"
"1","1","2","3","1","1","2","2","4","0.5","0.399603"
"1","1","2","3","1","1","3","1","1","0.40625","0.637819"
"1","1","2","3","1","1","3","2","1","0.40625","0.633293"
"1","1","2","3","1","1","3","1","2","0.45","0.637819"
"1","1","2","3","1","1","3","2","2","0.45","0.633293"
"1","1","2","3","1","1","3","1","3","0.5","0.637819"
"1","1","2","3","1","1","3","2","3","0.5","0.633293"
"1","1","2","3","1","1","3","1","4","0.5","0.637819"
"1","1","2","3","1","1","3","2","4","0.5","0.633293"
"1","1","2","3","1","2","1","1","1","0.125","0.228238"
"1","1","2","3","1","2","1","2","1","0.125","0.221508"
"1","1","2","3","1","2","1","1","2","0.308338","0.228238"
"1","1","2","3","1","2","1","2","2","0.308337","0.221508"
"1","1","2","3","1","2","1","1","3","0.583337","0.228238"
"1","1","2","3","1","2","1","2","3","0.583337","0.221508"
"1","1","2","3","1","2","1","1","4","0.5875","0.228238"
"1","1","2","3","1","2","1","2","4","0.5875","0.221508"
"1","1","2","3","1","2","2","1","1","0.125","0.405137"
"1","1","2","3","1","2","2","2","1","0.125","0.399603"
"1","1","2","3","1","2","2","1","2","0.308337","0.405137"
"1","1","2","3","1","2","2","2","2","0.308338","0.399603"
"1","1","2","3","1","2","2","1","3","0.583338","0.405137"
"1","1","2","3","1","2","2","2","3","0.583338","0.399603"
"1","1","2","3","1","2","2","1","4","0.5875","0.405137"
"1","1","2","3","1","2","2","2","4","0.5875","0.399603"
"1","1","2","3","1","2","3","1","1","0.125","0.637819"
"1","1","2","3","1","2","3","2","1","0.125","0.633293"
"1","1","2","3","1","2","3","1","2","0.308337","0.637819"
"1","1","2","3","1","2","3","2","2","0.308338","0.633293"
"1","1","2","3","1","2","3","1","3","0.583337","0.637819"
"1","1","2","3","1","2","3","2","3","0.583337","0.633293"
"1","1","2","3","1","2","3","1","4","0.5875","0.637819"
"1","1","2","3","1","2","3","2","4","0.5875","0.633293"
"1","1","2","3","2","1","1","1","1","0.40625","0.228238"
"1","1","2","3","2","1","1","2","1","0.40625","0.221508"
"1","1","2","3","2","1","1","1","2","0.45","0.228238"
"1","1","2","3","2","1","1","2","2","0.45","0.221508"
"1","1","2","3","2","1","1","1","3","0.5","0.228238"
"1","1","2","3","2","1","1","2","3","0.5","0.221508"
"1","1","2","3","2","1","1","1","4","0.5","0.228238"
"1","1","2","3","2","1","1","2","4","0.5","0.221508"
"1","1","2","3","2","1","2","1","1","0.40625","0.405137"
"1","1","2","3","2","1","2","2","1","0.40625","0.399603"
"1","1","2","3","2","1","2","1","2","0.45","0.405137"
"1","1","2","3","2","1","2","2","2","0.45","0.399603"
"1","1","2","3","2","1","2","1","3","0.5","0.405137"
"1","1","2","3","2","1","2","2","3","0.5","0.399603"
"1","1","2","3","2","1","2","1","4","0.5","0.405137"
"1","1","2","3","2","1","2","2","4","0.5","0.399603"
"1","1","2","3","2","1","3","1","1","0.40625","0.637819"
"1","1","2","3","2","1","3","2","1","0.40625","0.633293"
"1","1","2","3","2","1","3","1","2","0.45","0.637819"
"1","1","2","3","2","1","3","2","2","0.45","0.633293"
"1","1","2","3","2","1","3","1","3","0.5","0.637819"
"1","1","2","3","2","1","3","2","3","0.5","0.633293"
"1","1","2","3","2","1","3","1","4","0.5","0.637819"
"1","1","2","3","2","1","3","2","4","0.5","0.633293"
"1","1","2","3","2","2","1","1","1","0.125","0.228238"
"1","1","2","3","2","2","1","2","1","0.125","0.221508"
"1","1","2","3","2","2","1","1","2","0.308338","0.228238"
"1","1","2","3","2","2","1","2","2","0.308337","0.221508"
"1","1","2","3","2","2","1","1","3","0.583337","0.228238"
"1","1","2","3","2","2","1","2","3","0.583337","0.221508"
"1","1","2","3","2","2","1","1","4","0.5875","0.228238"
"1","1","2","3","2","2","1","2","4","0.5875","0.221508"
"1","1","2","3","2","2","2","1","1","0.125","0.405137"
"1","1","2","3","2","2","2","2","1","0.125","0.399603"
"1","1","2","3","2","2","2","1","2","0.308337","0.405137"
"1","1","2","3","2","2","2","2","2","0.308338","0.399603"
"1","1","2","3","2","2","2","1","3","0.583338","0.405137"
"1","1","2","3","2","2","2","2","3","0.583338","0.399603"
"1","1","2","3","2","2","2","1","4","0.5875","0.405137"
"1","1","2","3","2","2","2","2","4","0.5875","0.399603"
"1","1","2","3","2","2","3","1","1","0.125","0.637819"
"1","1","2","3","2","2","3","2","1","0.125","0.633293"
"1","1","2","3","2","2","3","1","2","0.308337","0.637819"
"1","1","2","3","2","2","3","2","2","0.308338","0.633293"
"1","1","2","3","2","2","3","1","3","0.583337","0.637819"
"1","1","2","3","2","2","3","2","3","0.583337","0.633293"
"1","1","2","3","2","2","3","1","4","0.5875","0.637819"
"1","1","2","3","2","2","3","2","4","0.5875","0.633293"
"1","2","1","1","1","1","1","1","1","0.797073","0.223339"
"1","2","1","1","1","1","1","2","1","0.797073","0.27989"
"1","2","1","1","1","1","1","1","2","0.812025","0.223339"
"1","2","1","1","1","1","1","2","2","0.812025","0.27989"
"1","2","1","1","1","1","1","1","3","0.829114","0.223339"
"1","2","1","1","1","1","1","2","3","0.829114","0.27989"
"1","2","1","1","1","1","1","1","4","0.829114","0.223339"
"1","2","1","1","1","1","1","2","4","0.829114","0.27989"
"1","2","1","1","1","1","2","1","1","0.858369","0.360433"
"1","2","1","1","1","1","2","2","1","0.858369","0.419922"
"1","2","1","1","1","1","2","1","2","0.868805","0.360433"
"1","2","1","1","1","1","2","2","2","0.868805","0.419922"
"1","2","1","1","1","1","2","1","3","0.880732","0.360433"
"1","2","1","1","1","1","2","2","3","0.880732","0.419922"
"1","2","1","1","1","1","2","1","4","0.880732","0.360433"
"1","2","1","1","1","1","2","2","4","0.880732","0.419922"
"1","2","1","1","1","1","3","1","1","0.996528","0.347588"
"1","2","1","1","1","1","3","2","1","0.996528","0.426952"
"1","2","1","1","1","1","3","1","2","0.996784","0.347588"
"1","2","1","1","1","1","3","2","2","0.996784","0.426952"
"1","2","1","1","1","1","3","1","3","0.997076","0.347588"
"1","2","1","1","1","1","3","2","3","0.997076","0.426952"
"1","2","1","1","1","1","3","1","4","0.997076","0.347588"
"1","2","1","1","1","1","3","2","4","0.997076","0.426952"
"1","2","1","1","1","2","1","1","1","0.700949","0.223339"
"1","2","1","1","1","2","1","2","1","0.700949","0.27989"
"1","2","1","1","1","2","1","1","2","0.763609","0.223339"
"1","2","1","1","1","2","1","2","2","0.763609","0.27989"
"1","2","1","1","1","2","1","1","3","0.857596","0.223339"
"1","2","1","1","1","2","1","2","3","0.857596","0.27989"
"1","2","1","1","1","2","1","1","4","0.859019","0.223339"
"1","2","1","1","1","2","1","2","4","0.859019","0.27989"
"1","2","1","1","1","2","2","1","1","0.791281","0.360433"
"1","2","1","1","1","2","2","2","1","0.791281","0.419922"
"1","2","1","1","1","2","2","1","2","0.835014","0.360433"
"1","2","1","1","1","2","2","2","2","0.835014","0.419922"
"1","2","1","1","1","2","2","1","3","0.900611","0.360433"
"1","2","1","1","1","2","2","2","3","0.900611","0.419922"
"1","2","1","1","1","2","2","1","4","0.901604","0.360433"
"1","2","1","1","1","2","2","2","4","0.901604","0.419922"
"1","2","1","1","1","2","3","1","1","0.994883","0.347588"
"1","2","1","1","1","2","3","2","1","0.994883","0.426952"
"1","2","1","1","1","2","3","1","2","0.995955","0.347588"
"1","2","1","1","1","2","3","2","2","0.995955","0.426952"
"1","2","1","1","1","2","3","1","3","0.997563","0.347588"
"1","2","1","1","1","2","3","2","3","0.997563","0.426952"
"1","2","1","1","1","2","3","1","4","0.997588","0.347588"
"1","2","1","1","1","2","3","2","4","0.997588","0.426952"
"1","2","1","1","2","1","1","1","1","0.40625","0.230402"
"1","2","1","1","2","1","1","2","1","0.40625","0.223671"
"1","2","1","1","2","1","1","1","2","0.45","0.230402"
"1","2","1","1","2","1","1","2","2","0.45","0.223671"
"1","2","1","1","2","1","1","1","3","0.5","0.230402"
"1","2","1","1","2","1","1","2","3","0.5","0.223671"
"1","2","1","1","2","1","1","1","4","0.5","0.230402"
"1","2","1","1","2","1","1","2","4","0.5","0.223671"
"1","2","1","1","2","1","2","1","1","0.40625","0.406915"
"1","2","1","1","2","1","2","2","1","0.40625","0.401381"
"1","2","1","1","2","1","2","1","2","0.45","0.406915"
"1","2","1","1","2","1","2","2","2","0.45","0.401381"
"1","2","1","1","2","1","2","1","3","0.5","0.406915"
"1","2","1","1","2","1","2","2","3","0.5","0.401381"
"1","2","1","1","2","1","2","1","4","0.5","0.406915"
"1","2","1","1","2","1","2","2","4","0.5","0.401381"
"1","2","1","1","2","1","3","1","1","0.40625","0.639274"
"1","2","1","1","2","1","3","2","1","0.40625","0.634748"
"1","2","1","1","2","1","3","1","2","0.45","0.639274"
"1","2","1","1","2","1","3","2","2","0.45","0.634748"
"1","2","1","1","2","1","3","1","3","0.5","0.639274"
"1","2","1","1","2","1","3","2","3","0.5","0.634748"
"1","2","1","1","2","1","3","1","4","0.5","0.639274"
"1","2","1","1","2","1","3","2","4","0.5","0.634748"
"1","2","1","1","2","2","1","1","1","0.125","0.230402"
"1","2","1","1","2","2","1","2","1","0.125","0.223671"
"1","2","1","1","2","2","1","1","2","0.308338","0.230402"
"1","2","1","1","2","2","1","2","2","0.308337","0.223671"
"1","2","1","1","2","2","1","1","3","0.583337","0.230402"
"1","2","1","1","2","2","1","2","3","0.583337","0.223671"
"1","2","1","1","2","2","1","1","4","0.5875","0.230402"
"1","2","1","1","2","2","1","2","4","0.5875","0.223671"
"1","2","1","1","2","2","2","1","1","0.125","0.406915"
"1","2","1","1","2","2","2","2","1","0.125","0.401381"
"1","2","1","1","2","2","2","1","2","0.308337","0.406915"
"1","2","1","1","2","2","2","2","2","0.308337","0.401381"
"1","2","1","1","2","2","2","1","3","0.583337","0.406915"
"1","2","1","1","2","2","2","2","3","0.583337","0.401381"
"1","2","1","1","2","2","2","1","4","0.5875","0.406915"
"1","2","1","1","2","2","2","2","4","0.5875","0.401381"
"1","2","1","1","2","2","3","1","1","0.125","0.639274"
"1","2","1","1","2","2","3","2","1","0.125","0.634748"
"1","2","1","1","2","2","3","1","2","0.308337","0.639274"
"1","2","1","1","2","2","3","2","2","0.308337","0.634748"
"1","2","1","1","2","2","3","1","3","0.583337","0.639274"
"1","2","1","1","2","2","3","2","3","0.583337","0.634748"
"1","2","1","1","2","2","3","1","4","0.5875","0.639274"
"1","2","1","1","2","2","3","2","4","0.5875","0.634748"
"1","2","1","2","1","1","1","1","1","0.474015","0.257983"
"1","2","1","2","1","1","1","2","1","0.474015","0.28827"
"1","2","1","2","1","1","1","1","2","0.533422","0.257984"
"1","2","1","2","1","1","1","2","2","0.533422","0.28827"
"1","2","1","2","1","1","1","1","3","0.852328","0.257983"
"1","2","1","2","1","1","1","2","3","0.852328","0.28827"
"1","2","1","2","1","1","1","1","4","0.801695","0.257983"
"1","2","1","2","1","1","1","2","4","0.801695","0.28827"
"1","2","1","2","1","1","2","1","1","0.378988","0.297608"
"1","2","1","2","1","1","2","2","1","0.378988","0.310333"
"1","2","1","2","1","1","2","1","2","0.442083","0.297608"
"1","2","1","2","1","1","2","2","2","0.442083","0.310333"
"1","2","1","2","1","1","2","1","3","0.801576","0.297608"
"1","2","1","2","1","1","2","2","3","0.801576","0.310333"
"1","2","1","2","1","1","2","1","4","0.754037","0.297608"
"1","2","1","2","1","1","2","2","4","0.754037","0.310333"
"1","2","1","2","1","1","3","1","1","0.178507","0.780695"
"1","2","1","2","1","1","3","2","1","0.178507","0.774467"
"1","2","1","2","1","1","3","1","2","0.256069","0.780695"
"1","2","1","2","1","1","3","2","2","0.256069","0.774467"
"1","2","1","2","1","1","3","1","3","0.717354","0.780695"
"1","2","1","2","1","1","3","2","3","0.717354","0.774467"
"1","2","1","2","1","1","3","1","4","0.664722","0.780695"
"1","2","1","2","1","1","3","2","4","0.664722","0.774467"
"1","2","1","2","1","2","1","1","1","0.409724","0.257983"
"1","2","1","2","1","2","1","2","1","0.409724","0.28827"
"1","2","1","2","1","2","1","1","2","0.477618","0.257983"
"1","2","1","2","1","2","1","2","2","0.477618","0.28827"
"1","2","1","2","1","2","1","1","3","0.888189","0.257984"
"1","2","1","2","1","2","1","2","3","0.888189","0.28827"
"1","2","1","2","1","2","1","1","4","0.862873","0.257984"
"1","2","1","2","1","2","1","2","4","0.862873","0.28827"
"1","2","1","2","1","2","2","1","1","0.310706","0.297608"
"1","2","1","2","1","2","2","2","1","0.310706","0.310333"
"1","2","1","2","1","2","2","1","2","0.382815","0.297608"
"1","2","1","2","1","2","2","2","2","0.382815","0.310333"
"1","2","1","2","1","2","2","1","3","0.829269","0.297608"
"1","2","1","2","1","2","2","2","3","0.829269","0.310333"
"1","2","1","2","1","2","2","1","4","0.8055","0.297608"
"1","2","1","2","1","2","2","2","4","0.8055","0.310333"
"1","2","1","2","1","2","3","1","1","0.0945672","0.780695"
"1","2","1","2","1","2","3","2","1","0.0945672","0.774467"
"1","2","1","2","1","2","3","1","2","0.18321","0.780695"
"1","2","1","2","1","2","3","2","2","0.18321","0.774467"
"1","2","1","2","1","2","3","1","3","0.741718","0.780695"
"1","2","1","2","1","2","3","2","3","0.741718","0.774467"
"1","2","1","2","1","2","3","1","4","0.715402","0.780695"
"1","2","1","2","1","2","3","2","4","0.715402","0.774467"
"1","2","1","2","2","1","1","1","1","1","0.219624"
"1","2","1","2","2","1","1","2","1","1","0.309033"
"1","2","1","2","2","1","1","1","2","1","0.219624"
"1","2","1","2","2","1","1","2","2","1","0.309033"
"1","2","1","2","2","1","1","1","3","1","0.219624"
"1","2","1","2","2","1","1","2","3","1","0.309033"
"1","2","1","2","2","1","1","1","4","1","0.219624"
"1","2","1","2","2","1","1","2","4","1","0.309033"
"1","2","1","2","2","1","2","1","1","1","0.345828"
"1","2","1","2","2","1","2","2","1","1","0.425686"
"1","2","1","2","2","1","2","1","2","1","0.345828"
"1","2","1","2","2","1","2","2","2","1","0.425686"
"1","2","1","2","2","1","2","1","3","1","0.345828"
"1","2","1","2","2","1","2","2","3","1","0.425686"
"1","2","1","2","2","1","2","1","4","1","0.345828"
"1","2","1","2","2","1","2","2","4","1","0.425686"
"1","2","1","2","2","1","3","1","1","1","0.345828"
"1","2","1","2","2","1","3","2","1","1","0.425686"
"1","2","1","2","2","1","3","1","2","1","0.345828"
"1","2","1","2","2","1","3","2","2","1","0.425686"
"1","2","1","2","2","1","3","1","3","1","0.345828"
"1","2","1","2","2","1","3","2","3","1","0.425686"
"1","2","1","2","2","1","3","1","4","1","0.345828"
"1","2","1","2","2","1","3","2","4","1","0.425686"
"1","2","1","2","2","2","1","1","1","1","0.219624"
"1","2","1","2","2","2","1","2","1","1","0.309033"
"1","2","1","2","2","2","1","1","2","1","0.219624"
"1","2","1","2","2","2","1","2","2","1","0.309033"
"1","2","1","2","2","2","1","1","3","1","0.219624"
"1","2","1","2","2","2","1","2","3","1","0.309033"
"1","2","1","2","2","2","1","1","4","1","0.219624"
"1","2","1","2","2","2","1","2","4","1","0.309033"
"1","2","1","2","2","2","2","1","1","1","0.345828"
"1","2","1","2","2","2","2","2","1","1","0.425686"
"1","2","1","2","2","2","2","1","2","1","0.345828"
"1","2","1","2","2","2","2","2","2","1","0.425686"
"1","2","1","2","2","2","2","1","3","1","0.345828"
"1","2","1","2","2","2","2","2","3","1","0.425686"
"1","2","1","2","2","2","2","1","4","1","0.345828"
"1","2","1","2","2","2","2","2","4","1","0.425686"
"1","2","1","2","2","2","3","1","1","1","0.345828"
"1","2","1","2","2","2","3","2","1","1","0.425686"
"1","2","1","2","2","2","3","1","2","1","0.345828"
"1","2","1","2","2","2","3","2","2","1","0.425686"
"1","2","1","2","2","2","3","1","3","1","0.345828"
"1","2","1","2","2","2","3","2","3","1","0.425686"
"1","2","1","2","2","2","3","1","4","1","0.345828"
"1","2","1","2","2","2","3","2","4","1","0.425686"
"1","2","1","3","1","1","1","1","1","0.138845","0.30713"
"1","2","1","3","1","1","1","2","1","0.138845","0.231009"
"1","2","1","3","1","1","1","1","2","0.153797","0.30713"
"1","2","1","3","1","1","1","2","2","0.153797","0.231009"
"1","2","1","3","1","1","1","1","3","0.293237","0.30713"
"1","2","1","3","1","1","1","2","3","0.293237","0.231009"
"1","2","1","3","1","1","1","1","4","0.35906","0.30713"
"1","2","1","3","1","1","1","2","4","0.359059","0.231009"
"1","2","1","3","1","1","2","1","1","0.0969053","0.339388"
"1","2","1","3","1","1","2","2","1","0.0969053","0.260086"
"1","2","1","3","1","1","2","1","2","0.107341","0.339388"
"1","2","1","3","1","1","2","2","2","0.107341","0.260086"
"1","2","1","3","1","1","2","1","3","0.270003","0.339388"
"1","2","1","3","1","1","2","2","3","0.270003","0.260086"
"1","2","1","3","1","1","2","1","4","0.34615","0.339388"
"1","2","1","3","1","1","2","2","4","0.34615","0.260086"
"1","2","1","3","1","1","3","1","1","0.00237573","0.765743"
"1","2","1","3","1","1","3","2","1","0.00237573","0.708979"
"1","2","1","3","1","1","3","1","2","0.00263158","0.765743"
"1","2","1","3","1","1","3","2","2","0.00263158","0.708979"
"1","2","1","3","1","1","3","1","3","0.207582","0.765743"
"1","2","1","3","1","1","3","2","3","0.207582","0.708979"
"1","2","1","3","1","1","3","1","4","0.306997","0.765743"
"1","2","1","3","1","1","3","2","4","0.306997","0.708979"
"1","2","1","3","1","2","1","1","1","0.0427215","0.30713"
"1","2","1","3","1","2","1","2","1","0.0427215","0.231009"
"1","2","1","3","1","2","1","1","2","0.105381","0.30713"
"1","2","1","3","1","2","1","2","2","0.105381","0.231009"
"1","2","1","3","1","2","1","1","3","0.38184","0.30713"
"1","2","1","3","1","2","1","2","3","0.38184","0.231009"
"1","2","1","3","1","2","1","1","4","0.488959","0.30713"
"1","2","1","3","1","2","1","2","4","0.488959","0.231009"
"1","2","1","3","1","2","2","1","1","0.029817","0.339388"
"1","2","1","3","1","2","2","2","1","0.029817","0.260086"
"1","2","1","3","1","2","2","1","2","0.0735496","0.339388"
"1","2","1","3","1","2","2","2","2","0.0735496","0.260086"
"1","2","1","3","1","2","2","1","3","0.343341","0.339388"
"1","2","1","3","1","2","2","2","3","0.343341","0.260086"
"1","2","1","3","1","2","2","1","4","0.45971","0.339388"
"1","2","1","3","1","2","2","2","4","0.45971","0.260086"
"1","2","1","3","1","2","3","1","1","0.000730994","0.765743"
"1","2","1","3","1","2","3","2","1","0.000730994","0.708979"
"1","2","1","3","1","2","3","1","2","0.00180314","0.765743"
"1","2","1","3","1","2","3","2","2","0.00180314","0.708979"
"1","2","1","3","1","2","3","1","3","0.264106","0.765743"
"1","2","1","3","1","2","3","2","3","0.264106","0.708979"
"1","2","1","3","1","2","3","1","4","0.408868","0.765743"
"1","2","1","3","1","2","3","2","4","0.408868","0.708979"
"1","2","1","3","2","1","1","1","1","0.40625","0.229136"
"1","2","1","3","2","1","1","2","1","0.40625","0.222406"
"1","2","1","3","2","1","1","1","2","0.45","0.229136"
"1","2","1","3","2","1","1","2","2","0.45","0.222406"
"1","2","1","3","2","1","1","1","3","0.5","0.229136"
